,Quarter,close,volume,ticker
6830,21.Q2,31.2,71186800,VICI
6831,21.Q1,31.7,113090600,VICI
6832,20.Q4,25.3,109123000,VICI
6833,20.Q3,23.0,80632400,VICI
6834,20.Q2,21.7,96842600,VICI
6835,20.Q1,17.4,116747800,VICI
6836,19.Q4,26.8,72341100,VICI
6837,19.Q3,23.5,99298300,VICI
6838,19.Q2,21.3,134665300,VICI
6839,19.Q1,22.8,58365200,VICI
6840,18.Q4,21.5,78028300,VICI
6841,18.Q3,21.6,68585200,VICI
6842,24.Q3,62.3,147208600,CNC
6843,24.Q2,76.9,93862200,CNC
6844,24.Q1,73.1,77238300,CNC
6845,23.Q4,75.3,63786600,CNC
6846,23.Q3,69.0,62474600,CNC
6847,23.Q2,68.1,72405400,CNC
6848,23.Q1,68.9,72714500,CNC
6849,22.Q4,76.2,75484000,CNC
6850,22.Q3,85.1,78745200,CNC
6851,22.Q2,93.0,57381800,CNC
6852,22.Q1,80.6,49912600,CNC
6853,21.Q4,77.8,73349000,CNC
6854,21.Q3,71.2,82271800,CNC
6855,21.Q2,68.6,66342600,CNC
6856,21.Q1,61.7,83739100,CNC
6857,20.Q4,60.3,78599100,CNC
6858,20.Q3,59.1,65101600,CNC
6859,20.Q2,65.2,67509800,CNC
6860,20.Q1,66.6,102879300,CNC
6861,19.Q4,62.8,117998100,CNC
6862,19.Q3,53.1,130251000,CNC
6863,19.Q2,52.1,103635500,CNC
6864,19.Q1,51.6,207470400,CNC
6865,18.Q4,65.3,68229000,CNC
6866,18.Q3,65.2,81696800,CNC
6867,24.Q3,95.5,47830400,WEC
6868,24.Q2,86.1,42359000,WEC
6869,24.Q1,82.6,35059900,WEC
6870,23.Q4,80.8,59155900,WEC
6871,23.Q3,81.4,43812000,WEC
6872,23.Q2,89.9,23359900,WEC
6873,23.Q1,96.2,20899600,WEC
6874,22.Q4,94.0,24186600,WEC
6875,22.Q3,91.3,34947500,WEC
6876,22.Q2,103.8,23979000,WEC
6877,22.Q1,100.1,26208600,WEC
6878,21.Q4,97.0,26013200,WEC
6879,21.Q3,90.1,18532100,WEC
6880,21.Q2,94.1,22437800,WEC
6881,21.Q1,97.2,21315400,WEC
6882,20.Q4,88.9,26516800,WEC
6883,20.Q3,100.6,22364500,WEC
6884,20.Q2,95.3,29214100,WEC
6885,20.Q1,90.6,36086900,WEC
6886,19.Q4,99.9,32606200,WEC
6887,19.Q3,94.4,29923000,WEC
6888,19.Q2,85.5,35568300,WEC
6889,19.Q1,78.4,33206100,WEC
6890,18.Q4,73.0,32880900,WEC
6891,18.Q3,68.4,55165700,WEC
6892,24.Q3,73.4,113467100,MCHP
6893,24.Q2,88.8,130297200,MCHP
6894,24.Q1,92.0,109270300,MCHP
6895,23.Q4,85.2,116110500,MCHP
6896,23.Q3,71.3,98702900,MCHP
6897,23.Q2,93.9,99722900,MCHP
6898,23.Q1,73.0,75905300,MCHP
6899,22.Q4,77.6,86499900,MCHP
6900,22.Q3,61.7,111021700,MCHP
6901,22.Q2,68.9,78655300,MCHP
6902,22.Q1,65.2,93554700,MCHP
6903,21.Q4,77.5,91381500,MCHP
6904,21.Q3,74.1,72448700,MCHP
6905,21.Q2,71.6,81026000,MCHP
6906,21.Q1,75.1,66725400,MCHP
6907,20.Q4,68.1,78124400,MCHP
6908,20.Q3,52.5,66520800,MCHP
6909,20.Q2,50.9,106239400,MCHP
6910,20.Q1,43.9,141025400,MCHP
6911,19.Q4,48.7,137771400,MCHP
6912,19.Q3,47.1,81284800,MCHP
6913,19.Q2,47.2,81364400,MCHP
6914,19.Q1,49.9,118795000,MCHP
6915,18.Q4,40.2,130905000,MCHP
6916,18.Q3,32.9,253340000,MCHP
6917,24.Q3,1937.3,1971700,FCNCA
6918,24.Q2,2087.7,2038800,FCNCA
6919,24.Q1,1686.8,1790300,FCNCA
6920,23.Q4,1510.0,1809400,FCNCA
6921,23.Q3,1380.7,1396200,FCNCA
6922,23.Q2,1431.3,1503900,FCNCA
6923,23.Q1,1007.2,3433100,FCNCA
6924,22.Q4,777.7,1586700,FCNCA
6925,22.Q3,822.1,3201100,FCNCA
6926,22.Q2,756.7,1478800,FCNCA
6927,22.Q1,639.4,2186700,FCNCA
6928,21.Q4,779.1,5503700,FCNCA
6929,21.Q3,813.9,1190300,FCNCA
6930,21.Q2,782.6,1211100,FCNCA
6931,21.Q1,867.5,1167300,FCNCA
6932,20.Q4,596.0,849700,FCNCA
6933,20.Q3,462.7,2003900,FCNCA
6934,20.Q2,425.9,874700,FCNCA
6935,20.Q1,382.0,921100,FCNCA
6936,19.Q4,526.8,938700,FCNCA
6937,19.Q3,491.9,751300,FCNCA
6938,19.Q2,467.0,1140700,FCNCA
6939,19.Q1,448.2,649200,FCNCA
6940,18.Q4,407.5,698100,FCNCA
6941,18.Q3,426.6,635300,FCNCA
6942,24.Q3,257.8,85751100,HUM
6943,24.Q2,361.6,28943100,HUM
6944,24.Q1,302.1,43040400,HUM
6945,23.Q4,378.1,60465700,HUM
6946,23.Q3,523.7,21200300,HUM
6947,23.Q2,456.8,36301800,HUM
6948,23.Q1,530.5,19475400,HUM
6949,22.Q4,511.7,22502300,HUM
6950,22.Q3,558.1,19184200,HUM
6951,22.Q2,482.0,18653400,HUM
6952,22.Q1,444.6,19613900,HUM
6953,21.Q4,392.5,40211100,HUM
6954,21.Q3,463.2,18112000,HUM
6955,21.Q2,425.9,15906300,HUM
6956,21.Q1,445.2,17736700,HUM
6957,20.Q4,383.1,21515000,HUM
6958,20.Q3,399.3,12190600,HUM
6959,20.Q2,392.5,14631000,HUM
6960,20.Q1,381.8,29053600,HUM
6961,19.Q4,336.2,22555900,HUM
6962,19.Q3,294.2,21503900,HUM
6963,19.Q2,296.8,23899100,HUM
6964,19.Q1,255.4,37676000,HUM
6965,18.Q4,309.0,22029300,HUM
6966,18.Q3,320.4,12715200,HUM
6967,24.Q3,320.4,7888200,ANSS
6968,24.Q2,313.6,8400500,ANSS
6969,24.Q1,324.9,7524300,ANSS
6970,23.Q4,327.8,26641300,ANSS
6971,23.Q3,278.3,9607100,ANSS
6972,23.Q2,342.1,8425100,ANSS
6973,23.Q1,313.9,6924800,ANSS
6974,22.Q4,266.4,8044000,ANSS
6975,22.Q3,221.2,15973100,ANSS
6976,22.Q2,279.0,8023100,ANSS
6977,22.Q1,275.7,9206300,ANSS
6978,21.Q4,340.0,10383300,ANSS
6979,21.Q3,379.6,5409900,ANSS
6980,21.Q2,368.5,5769000,ANSS
6981,21.Q1,365.7,7444000,ANSS
6982,20.Q4,354.4,9358100,ANSS
6983,20.Q3,304.4,9343000,ANSS
6984,20.Q2,310.6,8662900,ANSS
6985,20.Q1,261.8,12268100,ANSS
6986,19.Q4,274.3,9996900,ANSS
6987,19.Q3,220.1,7937200,ANSS
6988,19.Q2,203.1,7839500,ANSS
6989,19.Q1,195.8,6556600,ANSS
6990,18.Q4,164.4,9549700,ANSS
6991,18.Q3,149.6,17054600,ANSS
6992,24.Q3,104.6,35861700,BRO
6993,24.Q2,99.4,25876900,BRO
6994,24.Q1,81.5,30401700,BRO
6995,23.Q4,77.6,36509100,BRO
6996,23.Q3,69.4,37060700,BRO
6997,23.Q2,70.4,23631400,BRO
6998,23.Q1,64.4,32611200,BRO
6999,22.Q4,58.6,26798400,BRO
7000,22.Q3,58.8,37172200,BRO
7001,22.Q2,65.1,23731900,BRO
7002,22.Q1,62.0,31894900,BRO
7003,21.Q4,66.3,41067500,BRO
7004,21.Q3,63.1,28954900,BRO
7005,21.Q2,54.4,22559700,BRO
7006,21.Q1,53.2,21233700,BRO
7007,20.Q4,43.1,21011900,BRO
7008,20.Q3,43.5,18590400,BRO
7009,20.Q2,45.5,25794500,BRO
7010,20.Q1,35.9,34620300,BRO
7011,19.Q4,44.9,34592500,BRO
7012,19.Q3,37.7,31738700,BRO
7013,19.Q2,35.9,22408200,BRO
7014,19.Q1,31.8,19900100,BRO
7015,18.Q4,27.2,26967300,BRO
7016,18.Q3,28.2,31250100,BRO
7017,24.Q3,72.8,75971100,CSGP
7018,24.Q2,78.0,57730900,CSGP
7019,24.Q1,91.5,46307400,CSGP
7020,23.Q4,83.5,34851100,CSGP
7021,23.Q3,73.4,50138700,CSGP
7022,23.Q2,84.0,59978400,CSGP
7023,23.Q1,76.9,36547300,CSGP
7024,22.Q4,77.9,33913400,CSGP
7025,22.Q3,82.7,50762300,CSGP
7026,22.Q2,72.6,35662200,CSGP
7027,22.Q1,63.6,40163900,CSGP
7028,21.Q4,70.2,41698000,CSGP
7029,21.Q3,86.1,28752500,CSGP
7030,21.Q2,88.8,44870200,CSGP
7031,21.Q1,85.4,46008000,CSGP
7032,20.Q4,90.0,48880000,CSGP
7033,20.Q3,82.4,36674000,CSGP
7034,20.Q2,85.0,75162000,CSGP
7035,20.Q1,64.8,73042000,CSGP
7036,19.Q4,65.3,44892000,CSGP
7037,19.Q3,55.0,79288000,CSGP
7038,19.Q2,61.5,60686000,CSGP
7039,19.Q1,49.6,46984000,CSGP
7040,18.Q4,39.1,38126000,CSGP
7041,18.Q3,36.1,83623000,CSGP
7042,24.Q3,759.3,13883300,MPWR
7043,24.Q2,863.1,11786800,MPWR
7044,24.Q1,669.3,10880100,MPWR
7045,23.Q4,602.7,9929000,MPWR
7046,23.Q3,441.7,13081700,MPWR
7047,23.Q2,559.5,11418700,MPWR
7048,23.Q1,462.0,6890800,MPWR
7049,22.Q4,426.6,9782500,MPWR
7050,22.Q3,339.5,20070200,MPWR
7051,22.Q2,464.7,8586000,MPWR
7052,22.Q1,392.2,9270000,MPWR
7053,21.Q4,402.9,9633700,MPWR
7054,21.Q3,525.5,6244600,MPWR
7055,21.Q2,449.3,9199500,MPWR
7056,21.Q1,361.4,6362700,MPWR
7057,20.Q4,355.3,6954300,MPWR
7058,20.Q3,319.6,6901100,MPWR
7059,20.Q2,265.0,6945700,MPWR
7060,20.Q1,199.9,7696600,MPWR
7061,19.Q4,171.2,6840400,MPWR
7062,19.Q3,149.9,12554200,MPWR
7063,19.Q2,148.2,6176800,MPWR
7064,19.Q1,155.7,5751900,MPWR
7065,18.Q4,126.6,6308300,MPWR
7066,18.Q3,118.1,14537400,MPWR
7067,24.Q3,166.8,21012100,GDDY
7068,24.Q2,145.4,25869300,GDDY
7069,24.Q1,122.4,26074300,GDDY
7070,23.Q4,106.7,31592800,GDDY
7071,23.Q3,73.2,25182000,GDDY
7072,23.Q2,77.1,20657600,GDDY
7073,23.Q1,75.7,15631700,GDDY
7074,22.Q4,82.1,18296400,GDDY
7075,22.Q3,80.4,15741100,GDDY
7076,22.Q2,74.2,15547800,GDDY
7077,22.Q1,80.8,30934600,GDDY
7078,21.Q4,75.7,31034600,GDDY
7079,21.Q3,69.2,20116700,GDDY
7080,21.Q2,83.8,17828200,GDDY
7081,21.Q1,86.8,19950400,GDDY
7082,20.Q4,78.6,18681100,GDDY
7083,20.Q3,70.7,22163400,GDDY
7084,20.Q2,70.3,36241100,GDDY
7085,20.Q1,69.4,38447600,GDDY
7086,19.Q4,67.2,24125700,GDDY
7087,19.Q3,65.0,37945900,GDDY
7088,19.Q2,73.4,29289100,GDDY
7089,19.Q1,81.5,29290800,GDDY
7090,18.Q4,68.6,26337100,GDDY
7091,18.Q3,73.2,37940900,GDDY
7092,24.Q3,53.1,116642000,TSCO
7093,24.Q2,52.7,116353500,TSCO
7094,24.Q1,54.6,121425500,TSCO
7095,23.Q4,44.9,152868500,TSCO
7096,23.Q3,38.5,150384500,TSCO
7097,23.Q2,44.8,143834500,TSCO
7098,23.Q1,47.7,105798000,TSCO
7099,22.Q4,45.6,123495000,TSCO
7100,22.Q3,44.0,144705500,TSCO
7101,22.Q2,38.3,127278000,TSCO
7102,22.Q1,40.3,125794500,TSCO
7103,21.Q4,43.7,96533000,TSCO
7104,21.Q3,43.4,87532000,TSCO
7105,21.Q2,36.2,110290000,TSCO
7106,21.Q1,37.7,120037500,TSCO
7107,20.Q4,28.3,127841500,TSCO
7108,20.Q3,26.6,159223000,TSCO
7109,20.Q2,28.5,140143000,TSCO
7110,20.Q1,20.3,196054500,TSCO
7111,19.Q4,18.6,183106500,TSCO
7112,19.Q3,19.0,195153000,TSCO
7113,19.Q2,21.8,124683000,TSCO
7114,19.Q1,20.7,152967000,TSCO
7115,18.Q4,17.1,187946000,TSCO
7116,18.Q3,18.4,188941500,TSCO
7117,24.Q3,92.8,51322000,STT
7118,24.Q2,85.0,48136000,STT
7119,24.Q1,72.5,62617300,STT
7120,23.Q4,73.9,49147900,STT
7121,23.Q3,64.6,49175500,STT
7122,23.Q2,72.4,68086200,STT
7123,23.Q1,72.3,63257100,STT
7124,22.Q4,91.3,65388100,STT
7125,22.Q3,74.0,53273300,STT
7126,22.Q2,71.0,52181700,STT
7127,22.Q1,67.0,58987400,STT
7128,21.Q4,94.5,62656300,STT
7129,21.Q3,98.6,48088200,STT
7130,21.Q2,87.1,39148200,STT
7131,21.Q1,83.9,52682000,STT
7132,20.Q4,70.0,47931200,STT
7133,20.Q3,58.9,44041800,STT
7134,20.Q2,63.8,46650500,STT
7135,20.Q1,63.0,57182200,STT
7136,19.Q4,75.6,60309300,STT
7137,19.Q3,66.1,47723800,STT
7138,19.Q2,58.1,84567100,STT
7139,19.Q1,67.7,39347200,STT
7140,18.Q4,70.9,73094000,STT
7141,18.Q3,68.8,86058000,STT
7142,24.Q3,43.7,99187800,FITB
7143,24.Q2,42.3,106460300,FITB
7144,24.Q1,36.5,100573300,FITB
7145,23.Q4,34.2,125163600,FITB
7146,23.Q3,23.7,119362600,FITB
7147,23.Q2,29.1,104719300,FITB
7148,23.Q1,26.2,136955700,FITB
7149,22.Q4,36.3,116715500,FITB
7150,22.Q3,35.7,109278500,FITB
7151,22.Q2,34.1,101581000,FITB
7152,22.Q1,37.5,132543700,FITB
7153,21.Q4,44.6,126037900,FITB
7154,21.Q3,43.5,79505500,FITB
7155,21.Q2,36.3,101521700,FITB
7156,21.Q1,40.5,107603500,FITB
7157,20.Q4,28.9,100981800,FITB
7158,20.Q3,23.2,117104200,FITB
7159,20.Q2,19.9,142184700,FITB
7160,20.Q1,18.7,183634500,FITB
7161,19.Q4,28.5,107017000,FITB
7162,19.Q3,29.1,126146500,FITB
7163,19.Q2,29.7,115155500,FITB
7164,19.Q1,28.8,165113500,FITB
7165,18.Q4,26.8,115893600,FITB
7166,18.Q3,27.0,168604200,FITB
7167,24.Q3,180.8,35121700,ZS
7168,24.Q2,179.4,37200000,ZS
7169,24.Q1,172.9,34893900,ZS
7170,23.Q4,235.7,36350400,ZS
7171,23.Q3,158.7,36870700,ZS
7172,23.Q2,160.4,55420900,ZS
7173,23.Q1,90.1,49864600,ZS
7174,22.Q4,124.2,55681200,ZS
7175,22.Q3,154.1,45573300,ZS
7176,22.Q2,155.1,38681100,ZS
7177,22.Q1,202.7,36440300,ZS
7178,21.Q4,257.1,56209700,ZS
7179,21.Q3,318.9,30875200,ZS
7180,21.Q2,235.9,28594300,ZS
7181,21.Q1,187.6,33179400,ZS
7182,20.Q4,199.7,41179900,ZS
7183,20.Q3,135.8,38936800,ZS
7184,20.Q2,129.9,58788900,ZS
7185,20.Q1,67.1,68258600,ZS
7186,19.Q4,56.1,50544500,ZS
7187,19.Q3,44.0,55202000,ZS
7188,19.Q2,84.3,41050000,ZS
7189,19.Q1,68.3,43368300,ZS
7190,18.Q4,48.4,30080700,ZS
7191,18.Q3,36.3,29844500,ZS
7192,24.Q3,108.5,38058200,CAH
7193,24.Q2,100.8,38923300,CAH
7194,24.Q1,103.0,39555100,CAH
7195,23.Q4,109.2,44198000,CAH
7196,23.Q3,91.0,42954500,CAH
7197,23.Q2,91.5,38077300,CAH
7198,23.Q1,82.1,36356100,CAH
7199,22.Q4,77.2,50514800,CAH
7200,22.Q3,75.9,63613700,CAH
7201,22.Q2,59.6,42942200,CAH
7202,22.Q1,58.0,57691100,CAH
7203,21.Q4,51.6,69706600,CAH
7204,21.Q3,47.8,80916600,CAH
7205,21.Q2,59.4,41017100,CAH
7206,21.Q1,60.3,32774200,CAH
7207,20.Q4,53.7,35585000,CAH
7208,20.Q3,45.8,38506300,CAH
7209,20.Q2,54.6,43919300,CAH
7210,20.Q1,49.5,52900400,CAH
7211,19.Q4,51.2,56049700,CAH
7212,19.Q3,49.5,60763700,CAH
7213,19.Q2,45.7,58761500,CAH
7214,19.Q1,48.7,60418500,CAH
7215,18.Q4,50.0,63358800,CAH
7216,18.Q3,50.6,82823000,CAH
7217,24.Q3,103.7,49588100,GPN
7218,24.Q2,101.6,41980400,GPN
7219,24.Q1,122.8,33382800,GPN
7220,23.Q4,133.2,43341000,GPN
7221,23.Q3,106.2,39563400,GPN
7222,23.Q2,110.2,40689300,GPN
7223,23.Q1,112.7,32820100,GPN
7224,22.Q4,112.7,29255100,GPN
7225,22.Q3,114.3,42287200,GPN
7226,22.Q2,122.3,30334300,GPN
7227,22.Q1,137.0,34867100,GPN
7228,21.Q4,149.9,53391200,GPN
7229,21.Q3,143.0,37470900,GPN
7230,21.Q2,193.4,35013100,GPN
7231,21.Q1,214.6,18524700,GPN
7232,20.Q4,176.5,35680700,GPN
7233,20.Q3,157.7,33968600,GPN
7234,20.Q2,178.0,37113200,GPN
7235,20.Q1,166.0,46589900,GPN
7236,19.Q4,195.4,30234300,GPN
7237,19.Q3,169.2,42890700,GPN
7238,19.Q2,167.9,30163200,GPN
7239,19.Q1,146.1,17776700,GPN
7240,18.Q4,112.3,31313700,GPN
7241,18.Q3,114.2,33708700,GPN
7242,24.Q3,121.8,22904700,XYL
7243,24.Q2,133.5,26114100,XYL
7244,24.Q1,130.7,24101800,XYL
7245,23.Q4,112.4,23309600,XYL
7246,23.Q3,93.5,33044900,XYL
7247,23.Q2,112.8,22546600,XYL
7248,23.Q1,103.8,25387800,XYL
7249,22.Q4,104.0,39880900,XYL
7250,22.Q3,102.4,18598900,XYL
7251,22.Q2,92.0,17585700,XYL
7252,22.Q1,80.5,25051800,XYL
7253,21.Q4,105.0,26452400,XYL
7254,21.Q3,130.6,14100100,XYL
7255,21.Q2,125.8,15885300,XYL
7256,21.Q1,110.7,12676300,XYL
7257,20.Q4,96.6,22103900,XYL
7258,20.Q3,87.1,17302800,XYL
7259,20.Q2,73.0,26052700,XYL
7260,20.Q1,71.9,28797400,XYL
7261,19.Q4,81.7,22382800,XYL
7262,19.Q3,76.7,18512800,XYL
7263,19.Q2,80.3,15681500,XYL
7264,19.Q1,83.4,16397000,XYL
7265,18.Q4,71.3,21172700,XYL
7266,18.Q3,65.6,28965600,XYL
7267,24.Q3,19.5,263612200,HPE
7268,24.Q2,19.9,235019100,HPE
7269,24.Q1,17.0,268663400,HPE
7270,23.Q4,15.3,280713300,HPE
7271,23.Q3,15.4,209797400,HPE
7272,23.Q2,17.4,197560100,HPE
7273,23.Q1,14.3,191258100,HPE
7274,22.Q4,16.1,287730200,HPE
7275,22.Q3,14.3,315166900,HPE
7276,22.Q2,14.2,178666700,HPE
7277,22.Q1,15.4,183459800,HPE
7278,21.Q4,16.3,239449000,HPE
7279,21.Q3,14.6,223480800,HPE
7280,21.Q2,14.5,185197100,HPE
7281,21.Q1,16.0,258307900,HPE
7282,20.Q4,12.3,185337500,HPE
7283,20.Q3,8.6,218305500,HPE
7284,20.Q2,9.9,219142900,HPE
7285,20.Q1,10.1,196283600,HPE
7286,19.Q4,13.9,195572100,HPE
7287,19.Q3,16.4,184619600,HPE
7288,19.Q2,14.4,169643700,HPE
7289,19.Q1,15.8,177006800,HPE
7290,18.Q4,15.6,232053500,HPE
7291,18.Q3,15.2,217893400,HPE
7292,24.Q3,149.0,20868100,KEYS
7293,24.Q2,139.6,21568000,KEYS
7294,24.Q1,147.9,25925100,KEYS
7295,23.Q4,153.3,20656000,KEYS
7296,23.Q3,122.1,25013500,KEYS
7297,23.Q2,161.1,18448600,KEYS
7298,23.Q1,144.6,22182500,KEYS
7299,22.Q4,179.4,19801500,KEYS
7300,22.Q3,174.1,18611000,KEYS
7301,22.Q2,162.6,15801500,KEYS
7302,22.Q1,140.3,18192900,KEYS
7303,21.Q4,168.8,28710400,KEYS
7304,21.Q3,180.0,15094100,KEYS
7305,21.Q2,164.6,17626800,KEYS
7306,21.Q1,144.4,19015100,KEYS
7307,20.Q4,141.6,34060100,KEYS
7308,20.Q3,104.9,23214600,KEYS
7309,20.Q2,99.9,26861300,KEYS
7310,20.Q1,96.8,26644900,KEYS
7311,19.Q4,93.0,33445300,KEYS
7312,19.Q3,100.9,33882800,KEYS
7313,19.Q2,89.5,27707000,KEYS
7314,19.Q1,87.0,33364700,KEYS
7315,18.Q4,74.0,37509700,KEYS
7316,18.Q3,57.1,28348100,KEYS
7317,24.Q3,49.4,99439700,DOW
7318,24.Q2,54.5,83211500,DOW
7319,24.Q1,56.9,94307100,DOW
7320,23.Q4,53.6,96986200,DOW
7321,23.Q3,48.3,92511100,DOW
7322,23.Q2,56.5,102177700,DOW
7323,23.Q1,54.4,89119800,DOW
7324,22.Q4,59.3,117397300,DOW
7325,22.Q3,46.7,133262800,DOW
7326,22.Q2,53.2,115624600,DOW
7327,22.Q1,66.5,105602900,DOW
7328,21.Q4,59.7,126183300,DOW
7329,21.Q3,56.0,131953300,DOW
7330,21.Q2,62.2,97806000,DOW
7331,21.Q1,62.5,91741100,DOW
7332,20.Q4,51.9,88319800,DOW
7333,20.Q3,45.5,90661100,DOW
7334,20.Q2,41.1,94102000,DOW
7335,20.Q1,36.7,165878800,DOW
7336,19.Q4,46.1,97062300,DOW
7337,19.Q3,50.5,87400600,DOW
7338,19.Q2,48.4,93154400,DOW
7339,19.Q1,56.7,190296200,DOW
7340,24.Q3,70.5,156620300,ON
7341,24.Q2,78.2,163552300,ON
7342,24.Q1,70.2,168274100,ON
7343,23.Q4,71.1,180927000,ON
7344,23.Q3,62.6,174889700,ON
7345,23.Q2,107.8,126472600,ON
7346,23.Q1,72.0,103254500,ON
7347,22.Q4,73.4,112796200,ON
7348,22.Q3,61.4,163155200,ON
7349,22.Q2,66.8,139351200,ON
7350,22.Q1,52.1,118976300,ON
7351,21.Q4,59.0,154252400,ON
7352,21.Q3,48.1,100234600,ON
7353,21.Q2,39.1,102067900,ON
7354,21.Q1,39.0,116726700,ON
7355,20.Q4,34.5,151809400,ON
7356,20.Q3,25.1,157018900,ON
7357,20.Q2,20.6,184756200,ON
7358,20.Q1,16.0,181306100,ON
7359,19.Q4,23.1,131959000,ON
7360,19.Q3,20.4,150311700,ON
7361,19.Q2,21.5,98244700,ON
7362,19.Q1,23.1,136781600,ON
7363,18.Q4,20.0,150300500,ON
7364,18.Q3,17.0,188269800,ON
7365,24.Q3,124.5,33469300,PPG
7366,24.Q2,127.0,35224900,PPG
7367,24.Q1,129.0,39035100,PPG
7368,23.Q4,141.0,39139300,PPG
7369,23.Q3,122.8,37283000,PPG
7370,23.Q2,143.9,33785100,PPG
7371,23.Q1,140.3,32120200,PPG
7372,22.Q4,130.3,32855400,PPG
7373,22.Q3,114.2,33834100,PPG
7374,22.Q2,129.3,29021600,PPG
7375,22.Q1,128.0,35217300,PPG
7376,21.Q4,156.2,29355000,PPG
7377,21.Q3,160.6,30975100,PPG
7378,21.Q2,163.5,26379700,PPG
7379,21.Q1,171.2,37392600,PPG
7380,20.Q4,134.7,32082600,PPG
7381,20.Q3,129.7,32486200,PPG
7382,20.Q2,107.7,36065800,PPG
7383,20.Q1,90.8,41711000,PPG
7384,19.Q4,119.8,37064100,PPG
7385,19.Q3,125.1,30397700,PPG
7386,19.Q2,117.4,26430300,PPG
7387,19.Q1,117.5,26926000,PPG
7388,18.Q4,105.4,32859900,PPG
7389,18.Q3,105.1,70383300,PPG
7390,24.Q3,80.7,40067000,K
7391,24.Q2,58.2,40951700,K
7392,24.Q1,57.9,56643300,K
7393,23.Q4,54.8,57778600,K
7394,23.Q3,50.5,73051900,K
7395,23.Q2,62.8,41289948,K
7396,23.Q1,65.5,32938112,K
7397,22.Q4,64.4,43169351,K
7398,22.Q3,72.1,42062181,K
7399,22.Q2,69.4,52825710,K
7400,22.Q1,64.3,41783576,K
7401,21.Q4,59.2,50317635,K
7402,21.Q3,57.6,43627305,K
7403,21.Q2,59.5,41122425,K
7404,21.Q1,58.6,54769656,K
7405,20.Q4,55.3,73715364,K
7406,20.Q3,59.1,37447321,K
7407,20.Q2,64.8,47459176,K
7408,20.Q1,61.5,51149186,K
7409,19.Q4,64.0,37396627,K
7410,19.Q3,59.7,41099101,K
7411,19.Q2,54.7,64395231,K
7412,19.Q1,56.6,47039137,K
7413,18.Q4,55.4,48555167,K
7414,18.Q3,61.5,55336020,K
7415,24.Q3,141.8,42350500,NUE
7416,24.Q2,162.9,32795000,NUE
7417,24.Q1,168.5,30339600,NUE
7418,23.Q4,186.9,35648900,NUE
7419,23.Q3,147.8,32767800,NUE
7420,23.Q2,172.1,26209500,NUE
7421,23.Q1,148.2,36768900,NUE
7422,22.Q4,169.0,39977600,NUE
7423,22.Q3,131.4,43032800,NUE
7424,22.Q2,135.8,49327900,NUE
7425,22.Q1,154.8,68828700,NUE
7426,21.Q4,101.4,82045400,NUE
7427,21.Q3,111.7,69326600,NUE
7428,21.Q2,104.0,53908200,NUE
7429,21.Q1,82.3,69403600,NUE
7430,20.Q4,48.7,45502200,NUE
7431,20.Q3,47.8,42855900,NUE
7432,20.Q2,42.0,49520500,NUE
7433,20.Q1,41.2,71737200,NUE
7434,19.Q4,47.5,49568700,NUE
7435,19.Q3,53.8,48393700,NUE
7436,19.Q2,54.4,45150400,NUE
7437,19.Q1,57.1,49880500,NUE
7438,18.Q4,61.2,56222400,NUE
7439,18.Q3,59.1,71115300,NUE
7440,24.Q3,70.4,32023600,EQR
7441,24.Q2,69.6,37968600,EQR
7442,24.Q1,64.4,45334100,EQR
7443,23.Q4,60.2,50138000,EQR
7444,23.Q3,55.3,40068100,EQR
7445,23.Q2,65.9,35739900,EQR
7446,23.Q1,63.2,31433600,EQR
7447,22.Q4,63.7,61053300,EQR
7448,22.Q3,63.0,43799500,EQR
7449,22.Q2,78.4,26782000,EQR
7450,22.Q1,81.5,28435500,EQR
7451,21.Q4,88.7,38722200,EQR
7452,21.Q3,86.4,30784500,EQR
7453,21.Q2,84.1,34957300,EQR
7454,21.Q1,74.2,40394600,EQR
7455,20.Q4,61.6,48360700,EQR
7456,20.Q3,47.0,59927100,EQR
7457,20.Q2,53.6,54579700,EQR
7458,20.Q1,65.1,48535800,EQR
7459,19.Q4,83.1,31073200,EQR
7460,19.Q3,88.7,33616900,EQR
7461,19.Q2,78.9,25761000,EQR
7462,19.Q1,76.4,27696800,EQR
7463,18.Q4,72.6,37347400,EQR
7464,18.Q3,65.0,42286100,EQR
7465,24.Q3,68.9,96282500,EL
7466,24.Q2,99.6,62960100,EL
7467,24.Q1,146.7,48637700,EL
7468,23.Q4,132.0,58287800,EL
7469,23.Q3,128.9,43296200,EL
7470,23.Q2,180.0,45768500,EL
7471,23.Q1,246.7,24997800,EL
7472,22.Q4,277.1,28903900,EL
7473,22.Q3,200.5,38999100,EL
7474,22.Q2,273.1,21706700,EL
7475,22.Q1,264.1,27611400,EL
7476,21.Q4,311.8,35160300,EL
7477,21.Q3,324.3,24941400,EL
7478,21.Q2,333.8,18756400,EL
7479,21.Q1,313.8,20489100,EL
7480,20.Q4,236.6,25283500,EL
7481,20.Q3,219.7,19754500,EL
7482,20.Q2,197.5,24048900,EL
7483,20.Q1,176.4,45792100,EL
7484,19.Q4,195.2,37543100,EL
7485,19.Q3,186.3,41121200,EL
7486,19.Q2,184.2,23442400,EL
7487,19.Q1,171.8,22772300,EL
7488,18.Q4,136.4,53484600,EL
7489,18.Q3,137.4,57860100,EL
7490,24.Q3,210.9,9640700,BR
