Ticker,Quarter,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동
MOH,19.06/30,"4,193",265,196,"6,690","4,954","1,736",-93,-564,-314
MOH,19.03/31,"4,119",280,198,"7,579","5,744","1,835",249,171,-48
MOH,18.12/31,"4,664",309,201,"7,154","5,507","1,647",-123,322,-181
MOH,18.09/30,"4,697",258,197,"8,051","6,490","1,561",-505,423,-509
J,24.09/27,"2,960",196,325,"11,759","7,192","4,549",197,-32,-259
J,24.06/28,"4,232",260,147,"15,048","8,372","6,617",483,-38,-262
J,24.03/29,"4,269",281,162,"14,898","8,219","6,624",-43,-41,-22
J,23.12/29,"4,159",204,172,"14,952","8,217","6,678",418,-16,-209
J,23.09/29,"2,834",168,149,"14,617","8,017","6,546",219,-39,-316
J,23.06/30,"4,187",270,164,"14,937","8,364","6,522",321,-30,-434
J,23.03/31,"4,078",290,217,"15,003","8,575","6,380",132,-28,-90
J,22.12/30,"3,799",238,136,"14,918","8,685","6,184",302,-49,-246
J,22.09/30,"3,881",309,225,"14,660","8,556","6,060",278,-47,-142
J,22.07/01,"3,827",266,196,"14,722","8,742","5,933",-249,-32,227
J,22.04/01,"3,834",166,89,"15,183","9,061","6,077",125,-209,91
J,21.12/31,"3,381",177,134,"14,804","8,704","6,070",322,-250,144
J,21.10/01,"3,586",252,43,"14,633","8,658","5,940",203,341,-481
J,21.07/02,"3,576",264,166,"15,209","9,023","6,153",173,18,-386
J,21.04/02,"3,548",-41,11,"15,562","9,518","6,008",238,"-1,547","1,647"
J,21.01/01,"3,382",214,257,"12,768","6,624","6,099",113,-193,19
J,20.10/02,"3,520",22,82,"12,354","6,499","5,816",432,-36,-581
J,20.06/26,"3,260",194,245,"12,612","6,727","5,836",360,-27,-982
J,20.03/27,"3,427",168,-92,"13,135","7,522","5,562",152,-331,"1,188"
J,19.12/27,"3,360",151,257,"12,201","6,138","6,004",-137,-34,167
J,19.09/27,"3,393",99,142,"11,463","5,694","5,715",-146,-30,-178
J,19.06/28,"3,170",90,524,"11,641","5,533","6,060",-165,"2,241","-1,944"
J,19.03/29,"3,092",103,57,"12,946","7,390","5,466",169,-37,-193
J,18.12/28,"3,084",113,124,"12,945","7,104","5,753",-225,-23,346
J,18.09/28,"2,992",161,-38,"12,646","6,701","5,854",212,-37,-197
DG,24.11/01,"10,183",324,197,"31,460","24,118","7,343",542,-341,-887
DG,24.08/02,"10,210",550,374,"31,814","24,554","7,260",989,-353,-134
DG,24.05/03,"9,914",546,363,"31,009","24,009","7,000",664,-341,-139
DG,24.02/02,"9,859",580,402,"30,796","24,046","6,749",950,-458,-319
DG,23.11/03,"9,694",433,276,"30,625","24,173","6,452",715,-471,-232
DG,23.08/04,"9,796",692,469,"30,396","24,098","6,298",536,-403,-93
DG,23.05/05,"9,343",741,514,"29,804","23,869","5,935",191,-362,102
DG,23.02/03,"10,203",933,659,"29,083","23,542","5,542",736,-480,-238
DG,22.10/28,"9,465",736,526,"29,007","22,913","6,094",300,-419,155
DG,22.07/29,"9,426",913,678,"28,239","22,051","6,188",499,-376,-132
DG,22.04/29,"8,751",746,553,"26,956","20,995","5,962",450,-281,-178
DG,22.01/28,"8,651",797,597,"26,327","20,065","6,262",639,-290,-493
DG,21.10/29,"8,518",666,487,"25,925","19,736","6,190",909,-259,-475
DG,21.07/30,"8,650",850,637,"25,488","19,351","6,137",615,-240,-749
DG,21.04/30,"8,401",909,678,"25,237","18,987","6,250",703,-277,"-1,115"
DG,21.01/29,"8,415",872,643,"25,863","19,201","6,661",493,-329,-987
DG,20.10/30,"8,200",773,574,"26,153","19,168","6,986",476,-273,-963
DG,20.07/31,"8,684","1,043",788,"25,847","18,491","7,356","1,171",-228,-657
DG,20.05/01,"8,448",867,650,"24,848","17,639","7,209","1,736",-195,892
DG,20.01/31,"7,158",721,535,"22,825","16,123","6,703",577,-266,-346
DG,19.11/01,"6,991",491,366,"22,413","15,764","6,648",531,-225,-290
DG,19.08/02,"6,982",578,427,"21,918","15,168","6,749",556,-147,-421
DG,19.05/03,"6,623",512,385,"21,304","14,732","6,573",574,-144,-394
DG,19.02/01,"6,650",639,483,"13,204","6,787","6,417",629,-183,-472
DG,18.11/02,"6,417",442,334,"13,121","6,765","6,356",417,-179,-242
BAH,24.09/30,"3,146",549,390,"6,878","5,678","1,201",587,-26,-300
BAH,24.06/30,"2,942",255,165,"6,641","5,557","1,084",52,-127,-181
BAH,24.03/31,"2,771",264,128,"6,564","5,517","1,047",144,-22,-169
BAH,23.12/31,"2,570",248,146,"6,475","5,388","1,086",234,-31,-158
BAH,23.09/30,"2,666",267,171,"7,163","6,090","1,072",-47,-22,417
BAH,23.06/30,"2,654",234,161,"6,766","5,749","1,017",-72,-15,-109
BAH,23.03/31,"2,433",-43,-68,"6,551","5,559",992,237,-28,-175
BAH,22.12/31,"2,277",59,31,"6,346","5,140","1,206",139,-454,-70
BAH,22.09/30,"2,299",224,171,"6,206","4,987","1,216",273,28,-42
BAH,22.06/30,"2,250",207,138,"5,962","4,863","1,098",-46,-14,-139
BAH,22.03/31,"2,238",148,91,"6,026","4,979","1,046",255,-32,-170
BAH,21.12/31,"2,031",177,129,"5,944","4,870","1,071",21,-24,-143
BAH,21.09/30,"2,106",218,155,"6,026","4,978","1,048",470,-135,-169
BAH,21.06/30,"1,989",141,92,"5,985","4,961","1,024",-11,-677,318
BAH,21.03/31,"1,979",171,199,"5,500","4,428","1,071",-80,-35,-235
BAH,20.12/31,"1,904",184,144,"5,368","4,295","1,073",233,-85,-82
BAH,20.09/30,"2,019",207,136,"5,285","4,313",972,426,-18,247
BAH,20.06/30,"1,956",192,129,"4,704","3,822",882,140,-20,-242
BAH,20.03/31,"1,970",149,139,"4,794","3,938",856,185,-37,-103
BAH,19.12/31,"1,849",169,112,"4,631","3,716",915,100,-31,-154
BAH,19.09/30,"1,820",172,114,"4,569","3,729",840,216,-33,-51
BAH,19.06/30,"1,825",179,117,"4,514","3,765",749,51,-27,341
BAH,19.03/31,"1,780",135,90,"3,832","3,156",675,216,-31,-113
BAH,18.12/31,"1,663",162,132,"3,798","3,123",675,9,-18,-121
BAH,18.09/30,"1,614",144,93,"3,735","3,089",646,302,-19,-90
BALL,24.09/30,"3,082",280,197,"18,824","12,069","6,683",610,-23,-502
BALL,24.06/30,"2,959",251,158,"18,961","11,978","6,913",252,-88,-518
BALL,24.03/31,"2,874",196,"3,685","19,898","12,521","7,308","-1,247","5,292","-2,978"
BALL,23.12/31,"3,403",300,154,"19,303","15,466","3,769",736,-227,"-1,152"
BALL,23.09/30,"3,111",285,203,"19,932","15,924","3,938",766,-222,-154
BALL,23.06/30,"3,067",260,173,"20,171","16,266","3,836",636,-268,-5
BALL,23.03/31,"2,981",267,177,"20,109","16,401","3,639",-275,-336,649
BALL,22.12/31,"3,548",188,55,"19,909","16,382","3,461",525,-334,-138
BALL,22.09/30,"3,951",523,392,"20,053","16,504","3,479",174,44,-211
BALL,22.06/30,"4,134",-107,-174,"20,926","17,393","3,465",406,-450,119
BALL,22.03/31,"3,716",610,446,"20,926","16,969","3,898",-804,-46,715
BALL,21.12/31,"3,674",380,297,"19,714","16,029","3,627",884,-535,"-1,221"
BALL,21.09/30,"3,553",238,179,"20,132","16,367","3,704",708,-368,549
BALL,21.06/30,"3,459",373,202,"19,146","15,445","3,639",645,-388,-168
BALL,21.03/31,"3,125",300,200,"17,979","14,425","3,492",-477,-348,-54
BALL,20.12/31,"3,102",296,227,"18,252","14,915","3,275","1,087",-430,-81
BALL,20.09/30,"3,093",374,241,"16,972","14,019","2,886",577,-310,-133
BALL,20.06/30,"2,801",178,94,"16,610","13,780","2,762",476,-207,-413
BALL,20.03/31,"2,785",155,23,"16,545","13,845","2,630",-708,-234,25
BALL,19.12/31,"2,719",206,160,"17,360","14,341","2,949",892,27,372
BALL,19.09/30,"2,953",198,92,"16,237","12,772","3,365",403,-185,-525
BALL,19.06/30,"3,017",307,197,"17,109","13,545","3,460",382,-101,-118
BALL,19.03/31,"2,785",221,117,"16,923","13,274","3,546",-129,-163,225
BALL,18.12/31,"2,803",198,151,"16,554","12,992","3,458",539,-191,-239
BALL,18.09/30,"2,946",268,59,"16,470","12,725","3,640",593,435,-965
TWLO,24.09/30,"1,134",-5,-10,"10,037","1,808","8,229",204,267,-643
TWLO,24.06/30,"1,083",-19,-32,"10,508","1,828","8,679",213,785,-898
TWLO,24.03/31,"1,047",-44,-55,"11,289","1,842","9,448",190,190,-363
TWLO,23.12/31,"1,076",-362,-365,"11,610","1,877","9,733",223,-137,-107
TWLO,23.09/30,"1,034",-109,-142,"11,858","1,878","9,979",206,-144,-67
TWLO,23.06/30,"1,038",-142,-166,"11,904","1,928","9,977",84,307,-348
TWLO,23.03/31,"1,007",-264,-342,"12,299","1,980","10,319",-98,202,-122
TWLO,22.12/31,"1,025",-219,-229,"12,564","2,005","10,559",-58,66,12
TWLO,22.09/30,983,-457,-482,"12,613","2,082","10,531",-116,-47,-1.15
TWLO,22.06/30,943,-312,-323,"12,869","2,027","10,842",-63,-787,30
TWLO,22.03/31,875,-218,-222,"12,891","1,973","10,917",-18,151,4
TWLO,21.12/31,843,-284,-291,"12,999","1,967","11,031",-38,-38,57
TWLO,21.09/30,740,-232,-224,"12,977","1,895","11,082",-46,-270,14
TWLO,21.06/30,669,-202,-228,"12,534","1,839","10,694",22,-815,265
TWLO,21.03/31,590,-197,-207,"12,242","1,995","10,247",5,"-1,366","2,759"
TWLO,20.12/31,548,-185,-179,"9,487","1,035","8,453",15,-225,17
TWLO,20.09/30,448,-112,-117,"6,724",961,"5,762",4,-766,"1,413"
TWLO,20.06/30,401,-103,-100,"5,291",969,"4,322",-2,73,59
TWLO,20.03/31,365,-93,-95,"5,166",910,"4,257",16,72,5
TWLO,19.12/31,331,-94,-90,"5,151",871,"4,279",12,-103,14
TWLO,19.09/30,295,-95,-88,"5,110",826,"4,284",16,-221,-1.09
TWLO,19.06/30,275,-94,-93,"5,109",812,"4,297",-5,-832,994
TWLO,19.03/31,233,-88,-37,"4,120",793,"3,328",-9,-130,13
TWLO,18.12/31,204,-44,-47,"1,029",590,438,-5,9,12
TWLO,18.09/30,169,-25,-27,"1,004",569,434,-6,-10,8
DT,24.09/30,418,47,44,"3,330","1,186","2,144",24,-11,-42
DT,24.06/30,399,42,39,"3,258","1,190","2,068",231,-36,-43
DT,24.03/31,381,23,38,"3,410","1,394","2,015",132,-139,7
DT,23.12/31,365,36,43,"2,999","1,085","1,914",76,-8,17
DT,23.09/30,352,35,36,"2,782",981,"1,802",37,-35,3
DT,23.06/30,333,34,38,"2,727","1,022","1,705",134,-10,23
DT,23.03/31,314,19,80,"2,765","1,160","1,605",120,-6,18
DT,22.12/31,297,34,15,"2,414",947,"1,467",62,-4,-203
DT,22.09/30,279,20,11,"2,422","1,020","1,402",29,-4,-27
DT,22.06/30,267,19,2,"2,431","1,085","1,346",143,-7,-20
DT,22.03/31,253,18,0.93,"2,541","1,237","1,304",88,-6,-28
DT,21.12/31,241,21,15,"2,398","1,122","1,276",61,-4,-17
DT,21.09/30,226,21,24,"2,243","1,022","1,221",18,-14,-20
DT,21.06/30,210,21,13,"2,214","1,055","1,159",83,-6,-16
DT,21.03/31,197,21,27,"2,256","1,143","1,114",86,-5,-54
DT,20.12/31,183,24,18,"2,167","1,107","1,060",74,-3,-22
DT,20.09/30,169,23,17,"2,056","1,033","1,023",24,-2,-25
DT,20.06/30,156,24,13,"2,047","1,058",989,37,-5,4
DT,20.03/31,151,8,51,"2,047","1,081",966,65,-5,-31
DT,19.12/31,143,8,2,"1,988","1,089",899,11,-6,-30
DT,19.09/30,129,-155,-417,"1,933","1,047",886,-252,-6,414
DT,19.06/30,123,-33,-49,"1,776","2,213",-438,34,-4,-24
DT,19.03/31,116,-24,-31,"1,811","2,202",-390,62,-4,-58
DT,18.12/31,115,-4,-22,0,0,0,9,-2,-26
DT,18.09/30,102,-26,-40,0,0,0,18,-2,3
HOLX,24.09/28,988,230,179,"9,156","4,026","5,130",367,-596,-57
HOLX,24.06/29,"1,011",244,195,"8,890","3,939","4,951",406,-43,-104
HOLX,24.03/30,"1,018",210,170,"8,714","3,870","4,844",292,-39,-4
HOLX,23.12/30,"1,013",200,247,"8,470","3,816","4,654",220,-104,-944
HOLX,23.09/30,945,130,91,"9,139","4,122","5,017",259,-56,-211
HOLX,23.07/01,984,1.40,-41,"9,338","4,156","5,182",333,-39,-110
HOLX,23.04/01,"1,027",260,219,"9,449","4,148","5,301",206,-16,-50
HOLX,22.12/31,"1,074",262,187,"9,290","4,198","5,093",253,-41,-114
HOLX,22.09/24,953,141,119,"9,071","4,195","4,876",169,-32,-170
HOLX,22.06/25,"1,003",229,228,"9,357","4,360","4,998",331,-10,-240
HOLX,22.03/26,"1,436",594,456,"9,515","4,722","4,793","1,062",9,-203
HOLX,21.12/25,"1,471",637,499,"9,285","4,766","4,519",564,-174,-144
HOLX,21.09/25,"1,317",443,329,"8,920","4,701","4,219",465,-43,-82
HOLX,21.06/26,"1,168",359,268,"8,591","4,714","3,877",663,-758,110
HOLX,21.03/27,"1,538",782,620,"8,044","4,249","3,794",552,-478,-129
HOLX,20.12/26,"1,610",890,654,"7,551","4,282","3,268",650,-50,-428
HOLX,20.09/26,"1,347",633,495,"7,196","4,489","2,705",442,-138,-351
HOLX,20.06/27,823,191,138,"6,803","4,545","2,255",223,-36,-242
HOLX,20.03/28,756,156,96,"6,822","4,731","2,086",118,78,223
HOLX,19.12/28,851,126,386,"6,312","4,054","2,251",114,-46,-290
HOLX,19.09/28,866,-87,-124,"6,442","4,326","2,116",248,-81,9
HOLX,19.06/29,852,145,94,"6,522","4,306","2,217",164,-33,-105
HOLX,19.03/30,818,-323,-273,"6,525","4,366","2,160",134,-36,-8
HOLX,18.12/29,831,141,99,"6,932","4,537","2,394",105,-131,-328
HOLX,18.09/29,813,99,51,"7,231","4,802","2,429",232,-108,-28
JBL,24.08/31,"6,964",294,138,"17,351","15,614","1,737",535,-116,-679
JBL,24.05/31,"6,765",239,129,"17,449","15,173","2,276",515,-91,-534
JBL,24.02/29,"6,767","1,109",927,"17,123","14,465","2,658",218,"1,633",-835
JBL,23.11/30,"8,387",282,194,"19,414","16,878","2,535",448,-75,-620
JBL,23.08/31,"8,458",422,155,"19,424","16,557","2,866",686,15,-376
JBL,23.05/31,"8,475",357,233,"19,436","16,699","2,736",468,-254,67
JBL,23.02/28,"8,134",342,207,"19,567","16,893","2,673",414,-308,-130
JBL,22.11/30,"9,635",347,223,"20,506","17,976","2,529",166,-176,-241
JBL,22.08/31,"9,030",395,315,"19,717","17,265","2,451",906,-242,-249
JBL,22.05/31,"8,328",320,218,"18,171","15,814","2,356",545,-324,-258
JBL,22.02/28,"7,553",317,222,"17,430","15,092","2,337",246,-219,-173
JBL,21.11/30,"8,567",349,241,"17,588","15,381","2,206",-46,-73,-208
JBL,21.08/31,"7,409",269,175,"16,654","14,517","2,136",762,-207,-236
JBL,21.05/31,"7,215",244,169,"15,741","13,602","2,138",585,-197,12
JBL,21.02/28,"6,828",236,152,"14,494","12,392","2,089",21,-183,-102
JBL,20.11/30,"7,833",315,200,"15,269","13,276","1,979",65,-264,-87
JBL,20.08/31,"7,300",191,68,"14,397","12,572","1,811",686,-242,195
JBL,20.05/31,"6,336",54,-51,"13,391","11,746","1,632",487,-124,-274
JBL,20.02/29,"6,125",82,-3,"13,140","11,381","1,747",63,-230,151
JBL,19.11/30,"7,506",142,40,"14,445","12,596","1,836",21,-326,-137
JBL,19.08/31,"6,573",176,53,"12,970","11,070","1,887","1,080",-168,-436
JBL,19.05/31,"6,136",127,43,"12,609","10,742","1,855",5,-314,259
JBL,19.02/28,"6,067",142,67,"12,477","10,618","1,847",199,-258,-4
JBL,18.11/30,"6,506",203,124,"12,778","10,873","1,892",-92,-131,-235
JBL,18.08/31,"5,772",143,-57,"12,046","10,082","1,950",271,355,-40
WMG,24.09/30,"1,630",143,41,"9,155","8,480",518,304,-110,-116
WMG,24.06/30,"1,554",206,139,"8,830","8,195",483,188,-76,-90
WMG,24.03/31,"1,494",105,96,"8,731","8,146",433,-31,-33,-97
WMG,23.12/31,"1,748",287,159,"8,991","8,375",463,293,-92,-93
WMG,23.09/30,"1,586",212,152,"8,545","8,115",307,338,-196,-92
WMG,23.06/30,"1,564",189,122,"8,150","7,851",281,146,-53,-90
WMG,23.03/31,"1,399",124,34,"8,010","7,744",252,-6,-41,-73
WMG,22.12/31,"1,488",163,122,"8,129","7,847",270,209,-10,-70
WMG,22.09/30,"1,497",163,148,"7,828","7,660",152,406,-61,-92
WMG,22.06/30,"1,432",146,124,"7,699","7,527",156,163,-114,-83
WMG,22.03/31,"1,376",166,92,"7,781","7,608",154,44,-25,-85
WMG,21.12/31,"1,614",239,187,"8,015","7,843",153,129,-624,448
WMG,21.09/30,"1,376",100,28,"7,211","7,165",31,228,-72,-96
WMG,21.06/30,"1,340",162,61,"7,040","6,945",81,91,-162,-79
WMG,21.03/31,"1,250",151,117,"6,830","6,757",57,150,-61,-64
WMG,20.12/31,"1,335",196,98,"6,943","6,910",16,169,-343,178
WMG,20.09/30,"1,126",88,-1.00,"6,410","6,455",-63,176,-132,-28
WMG,20.06/30,"1,010",-433,-520,"6,148","6,169",-38,123,-36,-43
WMG,20.03/31,"1,071",-49,-74,"6,124","6,409",-306,86,-19,-38
WMG,19.12/31,"1,256",160,120,"6,314","6,483",-190,78,-32,-207
WMG,19.09/30,"1,124",29,90,"6,017","6,286",-289,151,-36,-31
WMG,19.06/30,"1,058",58,13,"5,955","6,088",-152,150,-47,-32
WMG,19.03/31,"1,090",122,67,"5,902","6,022",-140,7,-55,-31
WMG,18.12/31,"1,203",147,86,"5,946","6,085",-162,92,-238,182
WMG,18.09/30,"1,039",16,-14,"5,344","5,664",-334,160,-46,-502
RPM,24.08/31,"1,969",303,228,"6,650","3,998","2,649",248,-64,-186
RPM,24.05/31,"2,008",260,181,"6,587","4,074","2,511",181,-53,-139
RPM,24.02/29,"1,523",96,61,"6,382","4,034","2,347",173,-42,-140
RPM,23.11/30,"1,792",224,146,"6,537","4,175","2,361",409,-50,-336
RPM,23.08/31,"2,012",291,201,"6,715","4,432","2,281",359,-62,-274
RPM,23.05/31,"2,016",236,151,"6,782","4,639","2,141",314,-74,-218
RPM,23.02/28,"1,516",47,27,"6,609","4,554","2,053",72,-11,-97
RPM,22.11/30,"1,792",199,131,"6,850","4,757","2,090",167,-68,-66
RPM,22.08/31,"1,932",258,169,"6,803","4,805","1,996",24,-96,80
RPM,22.05/31,"1,984",239,199,"6,708","4,724","1,982",23,-38,29
RPM,22.02/28,"1,434",64,33,"6,331","4,494","1,835",-3,-53,54
RPM,21.11/30,"1,640",184,125,"6,255","4,417","1,836",83,-78,-19
RPM,21.08/31,"1,650",193,135,"6,166","4,375","1,789",76,-91,-7
RPM,21.05/31,"1,744",221,156,"6,253","4,510","1,741",114,-108,-20
RPM,21.02/28,"1,269",67,38,"5,792","4,243","1,547",72,-32,-70
RPM,20.11/30,"1,486",182,128,"5,790","4,240","1,548",261,-144,-101
RPM,20.08/31,"1,607",253,181,"5,694","4,242","1,450",318,-42,-269
RPM,20.05/31,"1,459",177,109,"5,631","4,366","1,262",169,-46,-95
RPM,20.02/29,"1,174",46,12,"5,566","4,213","1,351",81,-57,-16
RPM,19.11/30,"1,401",121,77,"5,581","4,178","1,401",155,-32,-129
RPM,19.08/31,"1,473",168,106,"5,596","4,250","1,343",145,-74,-77
RPM,19.05/31,"1,601",205,133,"5,441","4,033","1,406",147,-48,-66
RPM,19.02/28,"1,141",27,14,"5,219","3,777","1,439",-3,-34,3
RPM,18.11/30,"1,363",100,49,"5,239","3,703","1,533",155,-105,-23
RPM,18.08/31,"1,460",114,70,"5,223","3,610","1,610",-7,-60,32
GPC,24.09/30,"5,970",322,227,"20,259","15,549","4,696",484,-483,507
GPC,24.06/30,"5,963",398,296,"18,869","14,313","4,541",294,-584,-207
GPC,24.03/31,"5,784",320,249,"18,337","13,919","4,402",318,-178,-175
GPC,23.12/31,"5,586",419,317,"17,968","13,551","4,401",353,-232,307
GPC,23.09/30,"5,825",465,351,"17,022","12,821","4,186",625,-247,-241
GPC,23.06/30,"5,915",454,344,"16,942","12,856","4,071",259,-181,-200
GPC,23.03/31,"5,765",409,304,"16,908","12,968","3,926",198,-45,-158
GPC,22.12/31,"5,524",348,252,"16,495","12,691","3,790",222,-27,-181
GPC,22.09/30,"5,675",429,312,"16,377","12,699","3,664",454,-114,-198
GPC,22.06/30,"5,602",508,373,"16,238","12,585","3,641",392,-123,-329
GPC,22.03/31,"5,295",330,246,"16,273","12,665","3,596",399,"-1,421",914
GPC,21.12/31,"4,803",338,256,"14,352","10,849","3,491",250,-266,-171
GPC,21.09/30,"4,819",296,229,"13,975","10,778","3,183",304,-89,-271
GPC,21.06/30,"4,784",261,196,"14,086","10,841","3,234",403,-111,-432
GPC,21.03/31,"4,465",268,218,"13,944","10,607","3,325",301,-41,-116
GPC,20.12/31,"4,252",235,171,"13,440","10,222","3,205",579,-47,-485
GPC,20.09/30,"4,370",302,228,"13,475","10,441","3,014",488,-70,-502
GPC,20.06/30,"3,823",-291,-564,"13,264","10,393","2,849",878,324,-581
GPC,20.03/31,"4,093",169,137,"14,451","11,028","3,403",74,-35,53
GPC,19.12/31,"4,280",142,9,"14,646","10,950","3,675",147,-172,-157
GPC,19.09/30,"4,525",263,227,"14,513","10,848","3,642",444,73,-619
GPC,19.06/30,"4,458",287,224,"14,639","10,951","3,665",240,-280,243
GPC,19.03/31,"4,737",238,160,"14,071","10,498","3,551",62,-184,146
GPC,18.12/31,"2,700",184,187,"12,683","9,211","3,450",220,-250,13
GPC,18.09/30,"4,723",299,220,"12,657","8,994","3,611",470,-98,-366
IEX,24.09/30,798,168,119,"6,968","3,149","3,819",205,"-1,004",725
IEX,24.06/30,807,183,141,"5,903","2,250","3,654",134,32,-77
IEX,24.03/31,801,161,121,"5,889","2,271","3,619",157,-20,-41
IEX,23.12/31,789,245,109,"5,865","2,324","3,541",201,-194,-58
IEX,23.09/30,793,180,209,"5,670","2,282","3,387",227,87,-195
IEX,23.06/30,846,200,139,"5,720","2,441","3,279",141,-147,-47
IEX,23.03/31,845,192,140,"5,658","2,429","3,229",148,-29,-45
IEX,22.12/31,811,210,130,"5,512","2,472","3,039",167,-693,237
IEX,22.09/30,824,202,179,"4,893","2,090","2,803",198,36,-78
IEX,22.06/30,796,187,138,"4,913","2,125","2,788",112,-136,-126
IEX,22.03/31,751,188,140,"5,000","2,101","2,899",80,-124,-71
IEX,21.12/31,715,162,119,"4,917","2,114","2,803",163,-74,-34
IEX,21.09/30,712,161,116,"4,855","2,128","2,726",157,-15,-39
IEX,21.06/30,686,158,102,"4,783","2,110","2,673",136,-490,104
IEX,21.03/31,652,156,113,"4,461","1,851","2,610",109,-120,-40
IEX,20.12/31,615,139,101,"4,414","1,874","2,540",161,-17,-22
IEX,20.09/30,581,131,104,"4,226","1,829","2,397",154,-15,-23
IEX,20.06/30,561,111,71,"4,074","1,813","2,261",169,-7,10
IEX,20.03/31,594,140,102,"3,944","1,714","2,230",85,-134,-8
IEX,19.12/31,606,134,97,"3,814","1,551","2,263",151,-14,-35
IEX,19.09/30,624,142,105,"3,714","1,551","2,163",157,-98,-74
IEX,19.06/30,642,155,113,"3,640","1,528","2,112",131,-12,-32
IEX,19.03/31,622,148,110,"3,551","1,496","2,055",89,-12,-87
IEX,18.12/31,614,139,98,"3,474","1,479","1,995",154,-16,-155
IEX,18.09/30,623,145,106,"3,555","1,494","2,061",133,-39,-63
UTHR,24.09/30,749,343,309,"7,123","1,022","6,101",377,-115,-64
UTHR,24.06/30,715,320,278,"6,723","1,026","5,697",232,-80,-48
UTHR,24.03/31,678,356,307,"6,495","1,157","5,338",377,735,"-1,068"
UTHR,23.12/31,615,260,217,"7,167","1,182","5,985",151,42,-93
UTHR,23.09/30,609,327,268,"7,024","1,312","5,712",346,-313,8
UTHR,23.06/30,597,313,259,"6,681","1,270","5,411",106,-227,25
UTHR,23.03/31,507,284,241,"6,346","1,223","5,123",375,-221,49
UTHR,22.12/31,492,176,132,"6,045","1,248","4,797",128,-189,56
UTHR,22.09/30,516,314,239,"5,782","1,219","4,562",259,-94,7
UTHR,22.06/30,467,202,116,"5,543","1,225","4,318",127,-169,24
UTHR,22.03/31,462,288,240,"5,360","1,184","4,176",289,-359,-11
UTHR,21.12/31,415,170,112,"5,169","1,210","3,959",175,-196,8
UTHR,21.09/30,445,229,163,"5,049","1,219","3,830",186,-236,17
UTHR,21.06/30,447,222,173,"4,845","1,205","3,640",148,-49,11
UTHR,21.03/31,379,-65,28,"4,641","1,196","3,445",90,-6,10
UTHR,20.12/31,385,65,99,"4,615","1,220","3,395",126,-64,6
UTHR,20.09/30,380,221,171,"4,411","1,128","3,283",251,-272,6
UTHR,20.06/30,362,141,107,"4,219","1,126","3,094",164,-375,22
UTHR,20.03/31,356,167,138,"4,026","1,077","2,949",215,-28,-50
UTHR,19.12/31,311,64,53,"3,913","1,133","2,780",103,66,-150
UTHR,19.09/30,402,183,132,"4,000","1,284","2,716",185,-299,-48
UTHR,19.06/30,374,221,205,"3,899","1,332","2,558",133,-43,0.40
UTHR,19.03/31,363,-656,-495,"3,727","1,389","2,319",-627,-60,809
UTHR,18.12/31,381,132,65,"3,401",593,"2,789",85,-72,0.10
UTHR,18.09/30,413,150,107,"3,412",700,"2,693",238,-330,2
MAS,24.09/30,"1,983",357,167,"5,296","5,154",-88,309,92,-269
MAS,24.06/30,"2,091",397,258,"5,365","5,183",-26,334,-47,-270
MAS,24.03/31,"1,926",318,215,"5,336","5,179",-75,314,-33,-134
MAS,23.12/31,"1,882",247,191,"5,363","5,247",-126,459,-62,-356
MAS,23.09/30,"1,979",383,249,"5,371","5,204",-56,322,-184,-112
MAS,23.06/30,"2,127",403,263,"5,308","5,280",-192,346,-78,-464
MAS,23.03/31,"1,979",315,205,"5,430","5,550",-379,286,-59,78
MAS,22.12/31,"1,923",185,115,"5,187","5,429",-480,-114,-86,-264
MAS,22.09/30,"2,204",351,218,"5,417","5,833",-617,292,-70,-234
MAS,22.06/30,"2,352",408,278,"5,467","6,008",-742,328,-48,-381
MAS,22.03/31,"2,201",353,233,"5,568","5,668",-371,334,-26,-187
MAS,21.12/31,"2,022",218,132,"5,575","5,497",-179,26,-55,-203
MAS,21.09/30,"2,204",385,220,"5,595","5,469",-126,294,-79,-186
MAS,21.06/30,"2,179",437,-36,"5,423","5,338",-154,287,147,-550
MAS,21.03/31,"1,970",365,94,"5,574","5,332",-17,323,-25,-359
MAS,20.12/31,"1,860",307,195,"5,777","5,356",195,363,-239,-165
MAS,20.09/30,"1,983",424,275,"5,575","5,234",141,307,-29,-27
MAS,20.06/30,"1,764",339,224,"5,302","5,265",-136,276,-8,-55
MAS,20.03/31,"1,581",225,530,"4,840","5,005",-348,7,807,-639
MAS,19.12/31,"1,639",255,453,"5,027","5,083",-235,79,686,-701
MAS,19.09/30,"1,716",289,126,"5,520","5,497",-143,244,-41,-204
MAS,19.06/30,"1,839",347,240,"5,653","5,582",-91,327,-25,-314
MAS,19.03/31,"1,513",197,116,"5,602","5,560",-146,183,-38,-72
MAS,18.12/31,911,207,194,"5,393","5,324",-111,303,-50,-334
MAS,18.09/30,"1,904",286,180,"5,610","5,403",36,230,-57,-119
NWSA,24.09/30,"2,577",202,119,"16,927","7,761","8,253",64,-136,-147
NWSA,24.06/30,"2,577",136,50,"16,684","7,673","8,120",254,-120,-124
NWSA,24.03/31,"2,423",95,30,"16,544","7,636","8,051",539,-126,-173
NWSA,23.12/31,"2,586",281,156,"16,681","7,579","8,182",360,-119,-79
