,Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500,close,volume,Market Cap,Sector,index,Sector_idx
5487,CCI,21.Q3,2.89,19.71,59.88,8.8,14.1,3.2,4.0,358.0,1618.0,526.0,351.0,39004.0,30488.0,8516.0,684.0,-295.0,-309.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,180.3,40799500.0,39401.0,Finance,219.0,8
5488,CCI,21.Q2,2.46,20.17,79.32,9.68,11.6,2.7,3.7,347.3,1583.0,505.0,334.0,38973.0,30260.0,8713.0,787.0,-305.0,-395.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,193.1,31897500.0,39401.0,Finance,219.0,8
5489,CCI,21.Q1,2.1,20.66,82.4,8.32,9.6,2.3,3.4,334.3,1485.0,448.0,58.0,38752.0,29829.0,8923.0,584.0,-311.0,-217.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,189.1,33140600.0,39401.0,Finance,219.0,8
5490,CCI,20.Q4,2.35,22.37,68.73,7.26,10.3,2.5,3.7,309.8,1493.0,682.0,508.0,38768.0,29307.0,9461.0,985.0,-405.0,-620.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,159.3,41929100.0,39401.0,Finance,219.0,8
5491,CCI,20.Q3,1.6,22.25,103.98,7.35,6.7,1.7,3.2,308.2,1486.0,434.0,163.0,38786.0,29284.0,9502.0,661.0,-446.0,-2468.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,156.2,37093400.0,39401.0,Finance,219.0,8
5492,CCI,20.Q2,1.73,23.56,96.46,7.1,6.9,1.9,3.4,316.3,1440.0,383.0,200.0,40901.0,31075.0,9826.0,756.0,-422.0,1867.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,170.2,44144700.0,39401.0,Finance,219.0,8
5493,CCI,20.Q1,1.77,24.33,81.43,5.95,6.8,1.9,3.5,281.5,1421.0,364.0,185.0,38616.0,28495.0,10121.0,653.0,-468.0,-50.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,159.4,50567200.0,39401.0,Finance,219.0,8
5494,CCI,19.Q4,1.79,25.21,79.12,5.64,6.6,2.0,3.5,266.6,1426.0,379.0,208.0,38457.0,27968.0,10489.0,808.0,-532.0,-263.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,149.8,34075200.0,39401.0,Finance,219.0,8
5495,CCI,19.Q3,1.69,27.22,82.21,5.1,6.1,1.9,3.7,238.6,1482.0,423.0,242.0,38344.0,27019.0,11325.0,663.0,-539.0,-228.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,138.8,44663200.0,39401.0,Finance,219.0,8
5496,CCI,19.Q2,1.51,27.7,86.71,4.7,5.3,1.8,3.8,231.1,1447.0,389.0,216.0,38147.0,26624.0,11523.0,715.0,-521.0,-173.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,133.3,44384500.0,39401.0,Finance,219.0,8
5497,CCI,19.Q1,1.42,28.3,90.31,4.53,4.9,1.7,4.0,221.6,1408.0,367.0,193.0,37778.0,26032.0,11746.0,512.0,-489.0,-28.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,125.8,38663200.0,39401.0,Finance,219.0,8
5498,CCI,18.Q4,1.23,28.02,88.54,3.9,4.1,1.6,4.1,183.1,1366.0,332.0,164.0,32762.0,21191.0,11571.0,725.0,-512.0,-253.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,117.1,45758800.0,39401.0,Finance,219.0,8
5499,CCI,18.Q3,0.86,29.63,126.19,3.76,2.9,1.1,3.7,165.5,1375.0,359.0,164.0,32644.0,20349.0,12295.0,664.0,-503.0,-44.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,108.7,62279000.0,39401.0,Finance,219.0,8
5500,DAL,24.Q3,7.21,21.14,7.05,2.4,38.5,6.2,12.2,452.3,15677.0,1397.0,1272.0,75368.0,61722.0,13646.0,1274.0,-1124.0,-371.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,57.2,211405100.0,39317.0,Transportation,220.0,14
5501,DAL,24.Q2,6.96,19.19,6.82,2.47,40.9,6.0,12.1,507.1,16658.0,2267.0,1305.0,75197.0,62811.0,12386.0,2449.0,-809.0,-1512.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,43.0,233880000.0,39317.0,Transportation,220.0,14
5502,DAL,24.Q1,7.79,17.33,6.15,2.76,50.6,6.8,13.0,572.3,13748.0,614.0,37.0,74969.0,63818.0,11151.0,2408.0,-637.0,-787.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,50.1,276388200.0,39317.0,Transportation,220.0,14
5503,DAL,23.Q4,7.17,17.26,5.62,2.33,53.1,6.3,11.7,563.2,14223.0,1322.0,2037.0,73644.0,62539.0,11105.0,545.0,-535.0,416.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,39.1,285114600.0,39317.0,Transportation,220.0,14
5504,DAL,23.Q3,5.29,14.34,7.0,2.58,45.1,4.7,9.6,693.9,15488.0,1984.0,1108.0,73247.0,64021.0,9226.0,1076.0,-131.0,-800.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,31.2,258365100.0,39317.0,Transportation,220.0,14
5505,DAL,23.Q2,4.65,12.6,10.23,3.77,46.8,4.1,8.7,807.4,15578.0,2491.0,1827.0,73497.0,65397.0,8100.0,2608.0,-1382.0,-1831.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,46.3,238104300.0,39317.0,Transportation,220.0,14
5506,DAL,23.Q1,2.96,9.76,11.81,3.58,35.7,2.6,6.4,1068.3,12759.0,-277.0,-363.0,73134.0,66874.0,6260.0,2235.0,-1100.0,-1179.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,34.3,230947300.0,39317.0,Transportation,220.0,14
5507,DAL,22.Q4,2.06,10.27,15.99,3.2,29.3,1.8,5.2,998.3,13435.0,1470.0,829.0,72288.0,65706.0,6582.0,1188.0,-4735.0,-305.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,39.1,255054500.0,39317.0,Transportation,220.0,14
5508,DAL,22.Q3,0.12,7.16,219.42,3.92,2.1,0.1,2.5,1481.6,13975.0,1456.0,695.0,72596.0,68006.0,4590.0,869.0,-1288.0,-1808.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,33.9,269214900.0,39317.0,Transportation,220.0,14
5509,DAL,22.Q2,0.93,5.95,31.01,4.87,18.0,0.8,3.5,1862.9,13824.0,1519.0,735.0,74805.0,70994.0,3811.0,2535.0,-152.0,-966.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,31.8,283897800.0,39317.0,Transportation,220.0,14
5510,DAL,22.Q1,0.8,4.67,49.07,8.47,19.2,0.7,3.1,2365.7,9348.0,-783.0,-940.0,73748.0,70757.0,2991.0,1771.0,-749.0,-1456.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,43.0,329775600.0,39317.0,Transportation,220.0,14
5511,DAL,21.Q4,0.44,6.07,89.33,6.44,13.6,0.4,2.7,1764.1,9470.0,263.0,-408.0,72459.0,68572.0,3887.0,556.0,-480.0,-1167.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,39.7,276197700.0,39317.0,Transportation,220.0,14
5512,DAL,21.Q3,-0.13,4.07,-400.98,10.46,-4.6,-0.1,1.7,2692.9,9154.0,2205.0,1212.0,72783.0,70177.0,2606.0,151.0,-384.0,-1565.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,39.1,246412100.0,39317.0,Transportation,220.0,14
5513,DAL,21.Q2,-10.49,2.0,-4.16,21.6,-400.3,-8.9,-11.3,5778.9,7126.0,816.0,652.0,75309.0,74028.0,1281.0,1866.0,26.0,-330.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,39.9,280872300.0,39317.0,Transportation,220.0,14
5514,DAL,21.Q1,-20.52,0.76,-2.37,63.92,-370.6,-17.6,-24.0,15062.4,4150.0,-1398.0,-1177.0,73083.0,72601.0,482.0,691.0,-60.0,-790.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,46.9,262740100.0,39317.0,Transportation,220.0,14
5515,DAL,20.Q4,-19.49,2.41,-2.07,16.72,-177.6,-17.0,-24.2,4593.4,3973.0,-858.0,-755.0,71996.0,70462.0,1534.0,-1286.0,-1048.0,-5957.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,38.0,252877700.0,39317.0,Transportation,220.0,14
5516,DAL,20.Q3,-16.61,5.26,-1.85,5.81,-101.0,-14.8,-22.8,2255.6,3062.0,-6386.0,-5379.0,79076.0,75719.0,3357.0,-2575.0,-1144.0,10247.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,30.6,365073100.0,39317.0,Transportation,220.0,14
5517,DAL,20.Q2,-5.83,13.62,-4.89,2.06,-27.4,-5.4,-8.0,731.5,1468.0,-4815.0,-5717.0,72261.0,63571.0,8690.0,-290.0,-4075.0,9722.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,25.0,571216100.0,39317.0,Transportation,220.0,14
5518,DAL,20.Q1,5.39,22.36,5.22,1.28,23.9,5.4,11.1,380.4,8592.0,-410.0,-534.0,68738.0,54429.0,14309.0,358.0,-2971.0,5344.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,25.9,1351787400.0,39317.0,Transportation,220.0,14
5519,DAL,19.Q4,7.3,23.75,7.93,2.46,33.3,7.6,15.4,320.2,11439.0,1399.0,1098.0,64532.0,49174.0,15358.0,970.0,-780.0,842.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,55.7,173131800.0,39317.0,Transportation,220.0,14
5520,DAL,19.Q3,7.1,23.17,7.99,2.49,33.7,7.6,15.4,319.6,12560.0,2071.0,1495.0,63219.0,48151.0,15068.0,2244.0,-1124.0,-1451.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,55.1,177485000.0,39317.0,Transportation,220.0,14
5521,DAL,19.Q2,6.71,21.31,8.24,2.66,33.3,7.5,16.1,347.9,12536.0,2128.0,1443.0,62518.0,48560.0,13958.0,3269.0,-1563.0,-1662.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,61.0,145644600.0,39317.0,Transportation,220.0,14
5522,DAL,19.Q1,5.99,19.02,8.54,2.72,30.9,7.1,16.1,379.0,10472.0,1020.0,730.0,61841.0,48930.0,12911.0,1942.0,-1096.0,-609.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,58.3,148486000.0,39317.0,Transportation,220.0,14
5523,DAL,18.Q4,5.67,19.96,8.69,2.5,29.8,7.0,17.3,340.3,10742.0,1091.0,1019.0,60266.0,46579.0,13687.0,1245.0,-1020.0,-125.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,49.4,199934200.0,39317.0,Transportation,220.0,14
5524,DAL,18.Q3,4.63,19.82,12.44,2.92,24.9,5.9,18.7,301.4,11953.0,1645.0,1322.0,55003.0,41299.0,13704.0,1499.0,-903.0,-1208.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,54.7,186771600.0,39317.0,Transportation,220.0,14
5525,CTSH,24.Q3,4.53,29.14,16.99,2.65,16.4,11.9,42.3,39.5,5044.0,738.0,582.0,20164.0,5712.0,14452.0,847.0,-1250.0,212.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,74.6,69116400.0,39284.0,Computer and Technology,221.0,4
5526,CTSH,24.Q2,4.4,27.96,15.4,2.43,16.4,11.9,43.0,33.7,4850.0,708.0,566.0,18580.0,4682.0,13898.0,262.0,-79.0,-221.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,75.7,89714600.0,39284.0,Computer and Technology,221.0,4
5527,CTSH,24.Q1,4.17,27.14,17.44,2.71,15.9,11.5,41.1,36.5,4760.0,695.0,546.0,18408.0,4918.0,13490.0,95.0,-238.0,-304.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,65.7,83460400.0,39284.0,Computer and Technology,221.0,4
5528,CTSH,23.Q4,4.21,26.19,17.81,2.86,16.5,11.7,41.7,39.7,4758.0,724.0,558.0,18483.0,5256.0,13227.0,737.0,168.0,-455.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,77.1,78484500.0,39284.0,Computer and Technology,221.0,4
5529,CTSH,23.Q3,4.1,25.56,16.38,2.66,16.5,11.6,40.6,40.3,4897.0,686.0,525.0,18079.0,5197.0,12882.0,828.0,-199.0,-450.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,64.5,63908500.0,39284.0,Computer and Technology,221.0,4
5530,CTSH,23.Q2,4.28,25.5,15.11,2.57,17.6,12.3,41.6,39.2,4886.0,577.0,463.0,17967.0,5064.0,12903.0,36.0,-85.0,-354.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,66.0,67518900.0,39284.0,Computer and Technology,221.0,4
5531,CTSH,23.Q1,4.48,24.87,13.45,2.45,18.9,13.1,43.6,43.3,4812.0,702.0,580.0,18147.0,5486.0,12661.0,729.0,-215.0,-350.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,59.7,62626800.0,39284.0,Computer and Technology,221.0,4
5532,CTSH,22.Q4,4.41,23.76,12.84,2.39,19.0,13.1,43.0,45.0,4839.0,686.0,521.0,17852.0,5543.0,12309.0,702.0,-78.0,-431.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,66.8,105489700.0,39284.0,Computer and Technology,221.0,4
5533,CTSH,22.Q3,4.49,23.17,12.68,2.49,19.6,13.4,42.7,45.1,4857.0,798.0,629.0,17347.0,5389.0,11958.0,1032.0,-257.0,-458.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,62.2,78501000.0,39284.0,Computer and Technology,221.0,4
5534,CTSH,22.Q2,4.3,22.98,15.56,2.94,19.0,13.0,41.3,44.4,4906.0,760.0,577.0,17258.0,5308.0,11950.0,528.0,-471.0,-450.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,68.0,72606900.0,39284.0,Computer and Technology,221.0,4
5535,CTSH,22.Q1,4.16,22.85,21.43,3.93,18.8,12.7,40.3,45.6,4826.0,724.0,563.0,17434.0,5461.0,11973.0,306.0,700.0,-600.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,80.9,54063000.0,39284.0,Computer and Technology,221.0,4
5536,CTSH,21.Q4,4.05,22.75,21.81,3.89,18.7,12.5,39.3,48.9,4777.0,732.0,576.0,17852.0,5861.0,11991.0,825.0,-498.0,-196.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,85.4,60696000.0,39284.0,Computer and Technology,221.0,4
5537,CTSH,21.Q3,3.54,21.99,20.78,3.38,16.8,11.1,36.8,49.2,4744.0,729.0,544.0,17232.0,5686.0,11546.0,948.0,-407.0,-239.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,78.1,53509000.0,39284.0,Computer and Technology,221.0,4
5538,CTSH,21.Q2,3.15,21.26,21.73,3.26,15.2,9.7,33.8,50.2,4585.0,696.0,512.0,16829.0,5624.0,11205.0,541.0,-721.0,-428.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,73.5,66864700.0,39284.0,Computer and Technology,221.0,4
5539,CTSH,21.Q1,2.85,20.83,27.09,3.76,13.9,8.7,29.8,50.9,4401.0,669.0,505.0,16660.0,5623.0,11037.0,181.0,-538.0,-340.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,80.4,61579500.0,39284.0,Computer and Technology,221.0,4
5540,CTSH,20.Q4,2.57,20.07,31.48,4.04,12.8,7.8,26.0,56.2,4184.0,465.0,316.0,16923.0,6087.0,10836.0,898.0,-49.0,-2626.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,77.9,46481300.0,39284.0,Computer and Technology,221.0,4
5541,CTSH,20.Q3,2.7,20.55,25.59,3.38,13.5,8.3,26.6,68.6,4243.0,603.0,348.0,18787.0,7647.0,11140.0,925.0,-658.0,-347.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,71.4,83055600.0,39284.0,Computer and Technology,221.0,4
5542,CTSH,20.Q2,2.96,20.28,18.96,2.8,15.0,9.6,28.0,66.0,4000.0,467.0,361.0,18216.0,7244.0,10972.0,979.0,-259.0,-171.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,68.3,70351800.0,39284.0,Computer and Technology,221.0,4
5543,CTSH,20.Q1,3.19,19.44,14.42,2.4,16.5,10.9,30.9,64.2,4225.0,579.0,367.0,17429.0,6816.0,10613.0,497.0,-272.0,1135.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,58.0,90480100.0,39284.0,Computer and Technology,221.0,4
5544,CTSH,19.Q4,3.29,19.72,18.44,3.08,17.0,11.6,31.7,47.0,4284.0,626.0,395.0,16204.0,5182.0,11022.0,938.0,-375.0,-253.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,61.4,64017300.0,39284.0,Computer and Technology,221.0,4
5545,CTSH,19.Q3,3.69,19.42,15.89,3.11,19.1,13.2,34.0,48.0,4248.0,669.0,497.0,15844.0,5142.0,10702.0,717.0,340.0,-340.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,60.9,66056900.0,39284.0,Computer and Technology,221.0,4
5546,CTSH,19.Q2,3.61,18.72,17.39,3.42,18.8,13.2,33.5,47.0,4141.0,619.0,509.0,15517.0,4960.0,10557.0,575.0,1267.0,-1137.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,65.1,68415900.0,39284.0,Computer and Technology,221.0,4
5547,CTSH,19.Q1,3.49,19.44,20.61,3.74,18.3,13.0,32.7,44.5,4110.0,539.0,441.0,16096.0,4960.0,11136.0,269.0,356.0,-839.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,73.0,62590200.0,39284.0,Computer and Technology,221.0,4
5548,CTSH,18.Q4,3.6,19.63,17.5,3.22,19.1,13.8,35.2,38.7,4129.0,693.0,648.0,15846.0,4422.0,11424.0,702.0,-550.0,-325.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,69.7,73622000.0,39284.0,Computer and Technology,221.0,4
5549,CTSH,18.Q3,2.46,18.96,31.2,4.08,13.3,9.5,34.4,39.1,4078.0,745.0,477.0,15274.0,4296.0,10978.0,862.0,-266.0,-146.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,69.0,88435500.0,39284.0,Computer and Technology,221.0,4
5550,F,24.Q3,0.88,11.15,11.9,0.95,8.1,1.3,1.4,547.7,46196.0,880.0,892.0,287047.0,242708.0,44315.0,5502.0,-5588.0,3311.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,10.3,1196579400.0,39266.0,Auto/Tires/Trucks,222.0,1
5551,F,24.Q2,0.96,10.93,13.05,1.15,8.8,1.4,1.6,534.8,47808.0,1883.0,1831.0,276586.0,232991.0,43567.0,5508.0,-6041.0,842.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,10.8,1532118100.0,39266.0,Auto/Tires/Trucks,222.0,1
5552,F,24.Q1,0.97,10.77,13.55,1.24,9.0,1.5,1.6,539.9,42777.0,1225.0,1332.0,274341.0,231444.0,42870.0,1385.0,-5880.0,-458.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,12.1,1191457700.0,39266.0,Auto/Tires/Trucks,222.0,1
5553,F,23.Q4,1.08,10.7,11.23,1.14,10.0,1.6,1.9,538.9,45962.0,-245.0,-526.0,273310.0,230512.0,42773.0,2492.0,-7409.0,3383.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,11.7,1118087100.0,39266.0,Auto/Tires/Trucks,222.0,1
5554,F,23.Q3,1.53,11.06,8.07,1.12,14.2,2.4,3.0,505.6,43801.0,1129.0,1199.0,268073.0,223797.0,44263.0,4591.0,-4062.0,-338.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,9.8,1308744600.0,39266.0,Auto/Tires/Trucks,222.0,1
5555,F,23.Q2,1.02,10.91,14.64,1.39,9.7,1.6,2.1,509.2,44954.0,2461.0,1917.0,265991.0,222385.0,43677.0,5035.0,-4180.0,3413.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,13.2,1172343600.0,39266.0,Auto/Tires/Trucks,222.0,1
5556,F,23.Q1,0.71,10.62,17.55,1.2,6.7,1.1,1.7,506.5,41474.0,2113.0,1757.0,256800.0,214603.0,42366.0,2800.0,-1977.0,-3874.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,11.9,1060423900.0,39266.0,Auto/Tires/Trucks,222.0,1
5557,F,22.Q4,-0.49,10.77,-23.6,1.08,-4.5,-0.8,-0.6,491.9,43999.0,1561.0,1289.0,255884.0,212717.0,43242.0,1178.0,-4972.0,7055.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,13.5,1101986500.0,39266.0,Auto/Tires/Trucks,222.0,1
5558,F,22.Q3,2.22,10.48,5.0,1.07,20.0,3.6,3.1,486.2,39392.0,504.0,-827.0,246919.0,204830.0,42125.0,3812.0,-3517.0,1696.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,13.4,1433553600.0,39266.0,Auto/Tires/Trucks,222.0,1
5559,F,22.Q2,2.88,10.99,3.83,1.01,26.8,4.6,4.2,456.2,40190.0,2868.0,667.0,245755.0,201518.0,44169.0,2947.0,827.0,-4579.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,14.7,1247603800.0,39266.0,Auto/Tires/Trucks,222.0,1
5560,F,22.Q1,2.86,11.22,5.84,1.5,28.1,4.6,4.1,462.2,34476.0,1343.0,-3110.0,252986.0,207902.0,44985.0,-1084.0,3315.0,-1661.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,14.2,1341531000.0,39266.0,Auto/Tires/Trucks,222.0,1
5561,F,21.Q4,4.45,12.16,4.63,1.71,46.7,7.0,6.8,429.5,37678.0,739.0,12282.0,257035.0,208413.0,48519.0,3531.0,-2263.0,-8078.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,20.3,2907578400.0,39266.0,Auto/Tires/Trucks,222.0,1
5562,F,21.Q3,0.7,9.16,19.73,1.55,8.4,1.1,1.6,590.2,35683.0,1342.0,1832.0,252677.0,215973.0,36593.0,7008.0,-1170.0,-1222.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,17.1,1668673100.0,39266.0,Auto/Tires/Trucks,222.0,1
5563,F,21.Q2,0.85,8.68,17.34,1.71,10.3,1.3,1.9,616.6,26752.0,-22.0,561.0,248532.0,213748.0,34664.0,756.0,6669.0,-6405.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,13.9,1242506500.0,39266.0,Auto/Tires/Trucks,222.0,1
5564,F,21.Q1,0.99,8.5,12.26,1.44,12.4,1.5,1.9,670.6,36228.0,2464.0,3262.0,260819.0,226845.0,33828.0,4492.0,-491.0,-7793.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,11.5,1329294700.0,39266.0,Auto/Tires/Trucks,222.0,1
5565,F,20.Q4,-0.32,7.73,-27.34,1.14,-4.1,-0.5,0.2,770.4,35952.0,-2442.0,-2788.0,267261.0,236450.0,30690.0,4539.0,-5745.0,2284.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,10.5,1923473000.0,39266.0,Auto/Tires/Trucks,222.0,1
5566,F,20.Q3,-0.04,8.33,-162.55,0.8,-0.5,-0.1,0.5,684.6,37501.0,2351.0,2385.0,259943.0,226782.0,33125.0,11088.0,1345.0,-19360.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,7.7,1420926300.0,39266.0,Auto/Tires/Trucks,222.0,1
5567,F,20.Q2,-0.53,7.75,-11.39,0.78,-6.6,-0.8,-0.4,773.8,19371.0,-2759.0,1117.0,269366.0,238511.0,30824.0,9115.0,-11101.0,6937.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,6.6,1641503600.0,39266.0,Auto/Tires/Trucks,222.0,1
5568,F,20.Q1,-0.77,7.48,-6.23,0.65,-9.2,-1.2,-0.8,790.7,34320.0,-1558.0,-1993.0,264150.0,234452.0,29650.0,-473.0,-3114.0,12454.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,5.1,1954784400.0,39266.0,Auto/Tires/Trucks,222.0,1
5569,F,19.Q4,0.01,8.36,784.54,1.11,0.1,,0.1,678.9,39715.0,-457.0,-1672.0,258537.0,225307.0,33185.0,2900.0,-5350.0,-689.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,8.8,1088852400.0,39266.0,Auto/Tires/Trucks,222.0,1
5570,F,19.Q3,0.41,8.9,22.8,1.03,4.5,0.6,0.9,630.2,36990.0,-261.0,425.0,258157.0,222770.0,35349.0,4732.0,-4547.0,-1632.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,8.6,888712200.0,39266.0,Auto/Tires/Trucks,222.0,1
5571,F,19.Q2,0.55,9.06,18.82,1.13,6.0,0.8,1.3,626.2,38853.0,90.0,148.0,262184.0,226048.0,36097.0,6463.0,-2490.0,-2681.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,9.5,891313400.0,39266.0,Auto/Tires/Trucks,222.0,1
5572,F,19.Q1,0.78,9.16,11.34,0.96,8.5,1.2,1.7,622.9,40342.0,1202.0,1146.0,263281.0,226712.0,36398.0,3544.0,-1334.0,1873.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,10.4,938067400.0,39266.0,Auto/Tires/Trucks,222.0,1
5573,F,18.Q4,0.92,9.04,8.28,0.85,10.1,1.4,1.8,613.6,41793.0,632.0,-116.0,256540.0,220474.0,35932.0,1357.0,-3666.0,526.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,8.8,1004292300.0,39266.0,Auto/Tires/Trucks,222.0,1
5574,F,18.Q3,1.58,9.2,5.84,1.01,17.4,2.4,2.5,607.4,37666.0,864.0,991.0,258966.0,222248.0,36590.0,5179.0,-3573.0,144.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,9.6,1300409700.0,39266.0,Auto/Tires/Trucks,222.0,1
5575,VRSK,24.Q3,6.4,2.11,41.4,127.38,278.9,20.3,32.8,1421.4,725.0,312.0,220.0,4563.0,4259.0,300.0,296.0,-53.0,-421.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,274.7,15004900.0,39096.0,Business Services,223.0,3
5576,VRSK,24.Q2,6.15,3.02,43.26,89.38,252.8,19.8,31.4,1006.9,717.0,319.0,308.0,4768.0,4333.0,430.0,212.0,56.0,14.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,261.8,16505500.0,39096.0,Business Services,223.0,3
5577,VRSK,24.Q1,5.35,1.97,43.45,119.78,244.9,17.7,27.9,1492.1,704.0,307.0,220.0,4499.0,4211.0,282.0,372.0,-80.0,-243.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,218.0,20292300.0,39096.0,Business Services,223.0,3
5578,VRSK,23.Q4,4.17,2.11,56.35,111.71,232.6,14.3,24.5,1304.5,677.0,251.0,174.0,4366.0,4044.0,310.0,252.0,-57.0,-295.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,241.5,16284800.0,39096.0,Business Services,223.0,3
5579,VRSK,23.Q3,3.42,2.65,68.29,89.11,80.4,10.1,18.6,1032.2,678.0,281.0,187.0,4364.0,3969.0,385.0,250.0,-55.0,-90.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,227.4,22295400.0,39096.0,Business Services,223.0,3
